date,kw
2019/3/29,3725.5914
2019/3/30,3522.6579
2019/3/31,3430.3125
2019/4/1,3410.7405
2019/4/2,3339.267
2019/4/3,3411.7734
2019/4/4,3634.4865
2019/4/5,3201.5142
2019/4/6,3227.5638
2019/4/7,3497.8167
2019/4/8,3893.7732
2019/4/9,4329.5121
2019/4/10,4586.0664
2019/4/11,4524.219
2019/4/12,3773.8575
2019/4/13,3357.861
2019/4/14,3478.2573
2019/4/15,3501.906
2019/4/16,3573.4113
2019/4/17,3594.5514
2019/4/18,3868.8264
2019/4/19,3864.1467
2019/4/20,3522.486
2019/4/21,3547.8207
2019/4/22,3895.9725
2019/4/23,4283.748
2019/4/24,5060.3022
2019/4/25,5303.091
2019/4/26,5481.3279
2019/4/27,4183.4202
2019/4/28,3850.6749
2019/4/29,4275.7659
2019/4/30,4210.5987
2019/5/1,3514.5642
2019/5/2,3378.1692
2019/5/3,3311.2794
2019/5/4,3256.9641
2019/5/5,3195.3162
2019/5/6,3477.999
2019/5/7,3498.1572
2019/5/8,3404.874
2019/5/9,3409.7208
2019/5/10,3724.9071
2019/5/11,3912.1698
2019/5/12,3998.151
2019/5/13,4561.9428
2019/5/14,5174.0922
2019/5/15,5538.6333
2019/5/16,5839.0335
2019/5/17,6106.2831
2019/5/18,5396.8161
2019/5/19,5357.88
2019/5/20,6359.5794
2019/5/21,5699.5455
2019/5/22,4992.8964
2019/5/23,4973.211
2019/5/24,4889.7183
2019/5/25,4420.515
2019/5/26,4514.2398
2019/5/27,4991.5851
2019/5/28,5231.9778
2019/5/29,4988.6745
2019/5/30,4430.6808
2019/5/31,4403.9049
2019/6/1,4275.864
2019/6/2,4348.9107
2019/6/3,4829.5641
2019/6/4,5548.6119
2019/6/5,5181.4872
2019/6/6,5530.3869
2019/6/7,4934.7867
2019/6/8,51.12
2019/6/9,0.36
2019/6/10,0.36
2019/6/11,4.896
2019/6/12,5083.4745
2019/6/13,5355.0282
2019/6/14,1662.726
2019/6/15,2.088
2019/6/16,2104.2204
2019/6/17,2345.0688
2019/6/18,5198.1816
2019/6/19,5579.5779
2019/6/20,5859.7362
2019/6/21,6241.9758
2019/6/22,5901.2322
2019/6/23,5465.6034
2019/6/24,5742.6516
2019/6/25,5112.0618
2019/6/26,5447.8383
2019/6/27,5721.8163
2019/6/28,6271.7877
2019/6/29,5549.3508
2019/6/30,5221.9173
2019/7/1,5765.5056
2019/7/2,6274.008
2019/7/3,5906.1867
2019/7/4,5692.494
2019/7/5,5918.1564
2019/7/6,30.024
2019/7/7,5221.0626
2019/7/8,5895.2088
2019/7/9,6465.7677
2019/7/10,5838.8322
2019/7/11,3900.576
2019/7/12,5341.3866
2019/7/13,5050.5039
2019/7/14,5193.8874
2019/7/15,5135.3844
2019/7/16,5601.0528
2019/7/17,5743.2117
2019/7/18,5976.7074
2019/7/19,2558.022
2019/7/20,21.48
2019/7/21,19.854
2019/7/22,327.972
2019/7/23,4836.6513
2019/7/24,4917.7875
2019/7/25,5098.503
2019/7/26,5357.2374
2019/7/27,5267.5428
2019/7/28,4626.8238
2019/7/29,1.704
2019/7/30,4857.4917
2019/7/31,5037.0921
2019/8/1,4558.6515
2019/8/2,4711.6467
2019/8/3,4198.2204
2019/8/4,4182.8523
2019/8/5,4582.5348
2019/8/6,5126.9031
2019/8/7,5066.1876
2019/8/8,5178.6702
2019/8/9,5497.3338
2019/8/10,5660.6226
2019/8/11,5439.3384
2019/8/12,5352.0801
2019/8/13,5642.0055
2019/8/14,5571.2895
2019/8/15,5452.6863
2019/8/16,4946.2971
2019/8/17,4950.1161
2019/8/18,4791.9579
2019/8/19,4650.4611
2019/8/20,5028.7578
2019/8/21,5075.2851
2019/8/22,5006.7321
2019/8/23,5300.619
2019/8/24,4891.3668
2019/8/25,5227.5759
2019/8/26,4721.1513
2019/8/27,4913.7138
2019/8/28,5150.4345
2019/8/29,5780.6589
2019/8/30,5274.8607
2019/8/31,4934.508
2019/9/1,4474.3062
2019/9/2,4780.6326
2019/9/3,4705.8774
2019/9/4,4968.9054
2019/9/5,5068.6974
2019/9/6,5499.0087
2019/9/7,5144.2758
2019/9/8,5318.2833
2019/9/9,6032.1729
2019/9/10,6575.0718
2019/9/11,6308.4927
2019/9/12,5920.7535
2019/9/13,5083.0092
2019/9/14,4923.1584
2019/9/15,4849.1934
2019/9/16,5873.349
2019/9/17,5902.9521
2019/9/18,5546.8863
2019/9/19,5856.9468
2019/9/20,5428.1319
2019/9/21,4724.7615
2019/9/22,4236.7821
2019/9/23,4485.9045
2019/9/24,4568.3985
2019/9/25,4868.4963
2019/9/26,5020.1055
2019/9/27,5167.8669
2019/9/28,5092.9128
2019/9/29,5068.3875
2019/9/30,4953.8601
2019/10/1,4447.3191
2019/10/2,4521.6228
2019/10/3,4552.9323
2019/10/4,4654.1841
2019/10/5,4716.1317
2019/10/6,4915.6713
2019/10/7,4528.2228
2019/10/8,5053.7271
2019/10/9,5007.2421
2019/10/10,4885.8885
2019/10/11,4610.4603
2019/10/12,5557.0425
2019/10/13,4261.2819
2019/10/14,4942.338
2019/10/15,4551.4497
2019/10/16,4217.7258
2019/10/17,4164.0441
2019/10/18,4180.7421
2019/10/19,4108.1352
2019/10/20,4001.8803
2019/10/21,4213.3323
2019/10/22,4201.3407
2019/10/23,4234.6926
2019/10/24,4280.9811
2019/10/25,4367.2956
2019/10/26,4144.2285
2019/10/27,3587.1249
2019/10/28,3698.0415
2019/10/29,3545.8845
2019/10/30,3515.0748
2019/10/31,3426.312
2019/11/1,3678.345
2019/11/2,3788.5581
2019/11/3,4161.8214
2019/11/4,3725.0574
2019/11/5,3869.3826
2019/11/6,3760.6491
2019/11/7,3576.3195
2019/11/8,3482.4807
2019/11/9,931.7736
2019/11/10,3227.163
2019/11/11,3194.0619
2019/11/12,3507.9825
2019/11/13,3611.5794
2019/11/14,3317.2785
2019/11/15,3373.533
2019/11/16,3490.8198
2019/11/17,3365.3931
2019/11/18,3412.5972
2019/11/19,3428.79
2019/11/20,3238.5633
2019/11/21,3221.22
2019/11/22,3412.1943
2019/11/23,3464.6721
2019/11/24,3126.9339
2019/11/25,3069.7542
2019/11/26,3455.6241
2019/11/27,3483.2064
2019/11/28,3410.1975
2019/11/29,3317.1234
2019/11/30,3435.0378
2019/12/1,3188.1153
2019/12/2,1435.0872
2019/12/3,3246.366
2019/12/4,2890.4991
2019/12/5,3256.215
2019/12/6,2902.881
2019/12/7,3383.6211
2019/12/8,3124.584
2019/12/9,3164.4111
2019/12/10,3276.4077
2019/12/11,3359.0919
2019/12/12,3448.9662
2019/12/13,3263.997
2019/12/14,3067.6128
2019/12/15,3028.0536
2019/12/16,3288.8493
2019/12/17,3322.4511
2019/12/18,3299.499
2019/12/19,3487.7697
2019/12/20,3368.4861
2019/12/21,3176.4846
2019/12/22,3080.9163
2019/12/23,2973.7737
2019/12/24,3159.2859
2019/12/25,3258.09
2019/12/26,3306.4959
2019/12/27,3425.1174
2019/12/28,3302.8413
2019/12/29,3134.8791
2019/12/30,3167.5515
2019/12/31,3202.8039
2020/1/1,3177.7212
2020/1/2,2964.9159
2020/1/3,3067.467
2020/1/4,3027.8865
2020/1/5,3020.9202
2020/1/6,3132.0165
2020/1/7,3103.1676
2020/1/8,2978.58
2020/1/9,3120.6186
2020/1/10,3130.6902
2020/1/11,2946.2331
2020/1/12,2972.0388
2020/1/13,2869.4145
2020/1/14,2906.8845
2020/1/15,2919.2472
2020/1/16,2847.2916
2020/1/17,2863.9935
2020/1/18,2409.5661
2020/1/19,2674.2291
2020/1/20,2745.5532
2020/1/21,2384.6811
2020/1/22,2481.3273
2020/1/23,2380.4901
2020/1/24,2052.9651
2020/1/25,2022.2298
2020/1/26,2027.3463
2020/1/27,2278.8051
2020/1/28,1977.2535
2020/1/29,2310.1545
2020/1/30,2254.4634
2020/1/31,2332.6935
2020/2/1,2327.6115
2020/2/2,2290.7112
2020/2/3,2073.0453
2020/2/4,2195.4159
2020/2/5,2369.8785
2020/2/6,2300.7825
2020/2/7,2295.4422
2020/2/8,2230.1832
2020/2/9,2222.7966
2020/2/10,2290.5513
2020/2/11,2297.7024
2020/2/12,637.9716
2020/2/13,2332.9668
2020/2/14,2047.3164
2020/2/15,2226.2817
2020/2/16,1756.7511
2020/2/17,2426.4264
2020/2/18,2317.6491
2020/2/19,2367.3615
2020/2/20,2268.4137
2020/2/21,2441.5803
2020/2/22,2241.7248
2020/2/23,2090.5413
2020/2/24,2267.0592
2020/2/25,2336.6649
2020/2/26,2346.6324
2020/2/27,2344.3647
2020/2/28,2439.1659
2020/2/29,2393.8539
2020/3/1,2487.6363
2020/3/2,2441.9286
2020/3/3,2286.2838
2020/3/4,2515.0203
2020/3/5,2513.9034
2020/3/6,2427.6672
2020/3/7,2495.2077
2020/3/8,2447.907
2020/3/9,2438.655
2020/3/10,2561.1648
2020/3/11,2500.5795
2020/3/12,2506.854
2020/3/13,2665.7862
2020/3/14,2679.2685
2020/3/15,2564.7909
2020/3/16,2674.803
2020/3/17,2595.1437
2020/3/18,2618.6154
2020/3/19,2625.0924
2020/3/20,2673.5889
2020/3/21,2626.5363
2020/3/22,2558.4234
2020/3/23,2743.7295
2020/3/24,2863.9428
2020/3/25,3038.3502
2020/3/26,3048.5139
2020/3/27,2789.4714
2020/3/28,2905.6749
2020/3/29,2811.6651
2020/3/30,2571.294
2020/3/31,2809.6278
2020/4/1,2615.7795
2020/4/2,2702.8698
2020/4/3,2821.9647
2020/4/4,2627.5062
2020/4/5,2579.0097
2020/4/6,2575.3446
2020/4/7,2701.266
2020/4/8,2719.2339
2020/4/9,2629.9395
2020/4/10,2611.7283
2020/4/11,2730.0303
2020/4/12,2618.6505
2020/4/13,2595.9774
2020/4/14,2647.1916
2020/4/15,2623.4982
2020/4/16,2602.9443
2020/4/17,2701.5573
2020/4/18,2739.3573
2020/4/19,2755.6245
2020/4/20,2967.1488
2020/4/21,3198.8394
2020/4/22,3016.3866
2020/4/23,2751.3351
2020/4/24,2806.7049
2020/4/25,2667.2658
2020/4/26,2668.9185
2020/4/27,2848.9215
2020/4/28,2949.7317
2020/4/29,3118.1361
2020/4/30,3241.8693
2020/5/1,3186.9972
2020/5/2,3390.9432
2020/5/3,3478.3626
2020/5/4,3889.6917
2020/5/5,4446.4494
2020/5/6,4501.4853
2020/5/7,4864.542
2020/5/8,4857.0837
2020/5/9,4713.8319
2020/5/10,4458.8127
2020/5/11,4143.4584
2020/5/12,4562.3889
2020/5/13,4699.4511
2020/5/14,4537.8936
2020/5/15,4798.6305
2020/5/16,4790.2824
2020/5/17,3956.3928
2020/5/18,4218.1296
2020/5/19,4809.1173
2020/5/20,5142.8745
2020/5/21,5082.4737
2020/5/22,5215.4655
2020/5/23,4477.9881
2020/5/24,3795.7092
2020/5/25,4600.0041
2020/5/26,5161.0971
2020/5/27,4689.0834
2020/5/28,4159.2003
2020/5/29,4774.4397
2020/5/30,4329.9861
2020/5/31,3885.1104
2020/6/1,4296.8745
2020/6/2,4569.9786
2020/6/3,4094.1063
2020/6/4,4767.9735
2020/6/5,4898.4564
2020/6/6,4015.0113
2020/6/7,3904.707
2020/6/8,4625.7027
2020/6/9,5057.3904
2020/6/10,4330.923
2020/6/11,4920.8031
2020/6/12,5126.5374
2020/6/13,4639.7151
2020/6/14,4403.5797
2020/6/15,4485.126
2020/6/16,4966.3545
2020/6/17,4993.6953
2020/6/18,4723.7859
2020/6/19,5293.5621
2020/6/20,4621.4913
2020/6/21,4539.3546
2020/6/22,5034.6084
2020/6/23,5530.3074
2020/6/24,5201.7693
2020/6/25,4384.5018
2020/6/26,3946.4514
2020/6/27,4257.2829
2020/6/28,5098.8384
2020/6/29,5418.06
2020/6/30,5609.5059
2020/7/1,5912.5698
2020/7/2,5548.5243
2020/7/3,4.392
2020/7/4,4593.7176
2020/7/5,4054.596
2020/7/6,4667.7945
2020/7/7,5147.598
2020/7/8,5340.4317
2020/7/9,5270.3892
2020/7/10,5280.6456
2020/7/11,4663.0503
2020/7/12,4604.0859
2020/7/13,5536.2384
2020/7/14,5717.0316
2020/7/15,5813.8749
2020/7/16,5742.3909
2020/7/17,5360.2629
2020/7/18,4569.3897
2020/7/19,4327.4433
2020/7/20,4641.9948
2020/7/21,4679.2683
2020/7/22,4529.2149
2020/7/23,4545.6531
2020/7/24,10.14
2020/7/25,4461.9345
2020/7/26,4477.6797
2020/7/27,4618.089
2020/7/28,4586.7375
2020/7/29,4634.8515
2020/7/30,4490.5905
2020/7/31,4243.9815
2020/8/1,3435.3693
2020/8/2,3575.1684
2020/8/3,3478.5285
2020/8/4,3589.6953
2020/8/5,3570.8874
2020/8/6,3330.0267
2020/8/7,3783.8913
2020/8/8,3654.5394
2020/8/9,3787.3761
2020/8/10,4060.6899
2020/8/11,4380.6162
2020/8/12,4187.844
2020/8/13,3839.7102
2020/8/14,3679.8645
2020/8/15,3725.3289
2020/8/16,3588.135
2020/8/17,3703.7556
2020/8/18,3848.4198
2020/8/19,3533.3514
2020/8/20,3433.8234
2020/8/21,3725.1801
2020/8/22,3854.4858
2020/8/23,3635.5455
2020/8/24,4068.657
2020/8/25,3112.8063
2020/8/26,4385.9847
2020/8/27,4081.1601
2020/8/28,3280.4055
2020/8/29,332.46
2020/8/30,3921.2613
2020/8/31,3975.4857
2020/9/1,4550.2164
2020/9/2,4594.9098
2020/9/3,5188.9107
2020/9/4,4905.5997
2020/9/5,4140.0909
2020/9/6,3732.2964
2020/9/7,4728.6033
2020/9/8,177.1068
2020/9/9,4472.5308
2020/9/10,4170.6927
2020/9/11,4734.5181
2020/9/12,4119.7863
2020/9/13,3597.507
2020/9/14,4342.0863
2020/9/15,4140.6816
2020/9/16,3972.855
2020/9/17,4035.6453
2020/9/18,4304.6919
2020/9/19,3345.7074
2020/9/20,3258.4503
2020/9/21,3997.8417
2020/9/22,4153.2729
2020/9/23,4601.886
2020/9/24,3796.1877
2020/9/25,3254.0499
2020/9/26,3468.0105
2020/9/27,3059.4651
2020/9/28,2822.8953
2020/9/29,3212.3364
2020/9/30,3260.5866
2020/10/1,2727.1728
2020/10/2,2646.4569
2020/10/3,2758.5756
2020/10/4,3018.7857
2020/10/5,3151.9806
2020/10/6,2814.6048
2020/10/7,2492.4264
2020/10/8,2399.8329
2020/10/9,2476.7769
2020/10/10,2551.9269
2020/10/11,2655.3777
2020/10/12,2942.2896
2020/10/13,3198.5571
2020/10/14,2942.196
2020/10/15,3031.8393
2020/10/16,3295.7802
2020/10/17,2807.0424
2020/10/18,2524.5906
2020/10/19,2591.8122
2020/10/20,2611.9485
2020/10/21,2624.8464
2020/10/22,2424.3723
2020/10/23,2452.4688
2020/10/24,2449.3638
2020/10/25,2384.4423
2020/10/26,2497.9575
2020/10/27,2899.1412
2020/10/28,3045.3618
2020/10/29,2809.2192
2020/10/30,2717.9532
2020/10/31,2480.6181
2020/11/1,2534.2773
2020/11/2,2617.5309
2020/11/3,2575.5033
2020/11/4,2636.3379
2020/11/5,2500.7076
2020/11/6,2560.7286
2020/11/7,2555.1516
2020/11/8,2469.9666
2020/11/9,2455.8567
2020/11/10,2466.9549
2020/11/11,2399.0838
2020/11/12,2447.4825
2020/11/13,2440.1592
2020/11/14,2393.8515
2020/11/15,2296.5951
2020/11/16,2261.1411
2020/11/17,2493.414
2020/11/18,2557.1013
2020/11/19,2807.7891
2020/11/20,34.008
2020/11/21,1720.2582
2020/11/22,2532.4233
2020/11/23,2420.0292
2020/11/24,2331.087
2020/11/25,2421.354
2020/11/26,2470.2858
2020/11/27,2308.074
2020/11/28,2235.408
2020/11/29,2018.5818
2020/11/30,2146.2786
2020/12/1,2201.0937
2020/12/2,2249.6568
2020/12/3,2259.9018
2020/12/4,2294.9871
2020/12/5,2177.7153
2020/12/6,2114.9475
2020/12/7,2050.4607
2020/12/8,2159.8359
2020/12/9,2148.0777
2020/12/10,2186.9145
2020/12/11,2106.1197
2020/12/12,2078.604
2020/12/13,2103.7152
2020/12/14,2015.0166
2020/12/15,2295.6009
2020/12/16,2373.4416
2020/12/17,2302.1625
2020/12/18,2457.7614
2020/12/19,2247.2331
2020/12/20,2275.8627
2020/12/21,2341.5951
2020/12/22,2361.8772
2020/12/23,2317.0923
2020/12/24,2170.1493
2020/12/25,2228.8791
2020/12/26,2149.6596
2020/12/27,2094.3696
2020/12/28,2012.157
2020/12/29,2244.8418
2020/12/30,2209.7901
2020/12/31,924.3102
2021/1/1,2400.0333
2021/1/2,2219.6556
2021/1/3,2250.7923
2021/1/4,2148.9618
2021/1/5,2142.2913
2021/1/6,2094.69
2021/1/7,2177.5668
2021/1/8,2417.646
2021/1/9,2387.2758
2021/1/10,2349.7026
2021/1/11,1845.8424
2021/1/12,2642.808
2021/1/13,2571.8016
2021/1/14,2391.0354
2021/1/15,2338.7676
2021/1/16,2066.118
2021/1/17,1944.885
2021/1/18,2072.8566
2021/1/19,2112.84
2021/1/20,2067.0378
2021/1/21,2048.6292
2021/1/22,2041.62
2021/1/23,1934.9124
2021/1/24,1904.5422
2021/1/25,1804.0374
2021/1/27,1938.0948
2021/1/28,1938.579
2021/1/29,1958.6124
2021/1/30,1482.1596
2021/1/31,1001.9514
2021/2/1,1185.552
2021/2/2,1876.4676
2021/2/3,1825.428
2021/2/4,1809.645
2021/2/5,1865.1918
2021/2/6,1750.5228
2021/2/7,1787.598
2021/2/8,1764.444
2021/2/9,1693.2198
2021/2/10,1721.0088
2021/2/11,1351.494
2021/2/12,1257.6618
2021/2/13,1259.469
2021/2/14,1326.09
2021/2/15,1280.4432
2021/2/16,1426.8504
2021/2/17,1382.7822
2021/2/18,1697.3178
2021/2/19,1790.4042
2021/2/20,1818.4608
2021/2/21,1732.977
2021/2/22,1753.4706
2021/2/23,1785.0198
2021/2/24,1991.7018
2021/2/25,1886.9586
2021/2/26,1997.6724
2021/2/27,1955.385
2021/2/28,1873.521
2021/3/1,1871.499
2021/3/2,2010.393
2021/3/3,2022.9318
2021/3/4,2120.832
2021/3/5,2153.8776
2021/3/6,2080.9038
2021/3/7,2110.4466
2021/3/8,2142.135
2021/3/9,2128.1406
2021/3/10,2101.0602
2021/3/11,2097.1872
2021/3/12,2105.6022
2021/3/13,2121.9144
2021/3/14,2112.7452
2021/3/15,2083.0092
2021/3/16,2213.0064
2021/3/17,2334.1134
2021/3/18,2440.9374
2021/3/19,2428.2066
2021/3/20,2457.5034
2021/3/21,2222.4876
2021/3/22,2089.7964
2021/3/23,2295.4464
2021/3/24,2244.477
2021/3/25,2133.7512
2021/3/26,2221.7184
2021/3/27,2137.9806
2021/3/28,2225.8314
2021/3/29,2492.613
2021/3/30,2624.2482
2021/3/31,2814.3012
2021/4/1,2732.7798
2021/4/2,2723.7714
2021/4/3,2481.186
2021/4/4,2283.5142
2021/4/5,2024.9622
2021/4/6,2155.7826
2021/4/7,2406.3126
2021/4/8,2400.8622
2021/4/9,2152.035
2021/4/10,2039.9916
2021/4/11,2118.2526
2021/4/12,2237.1516
2021/4/13,2521.6098
2021/4/14,2750.9454
2021/4/15,2844.2052
2021/4/16,2517.4344
2021/4/17,2297.3952
2021/4/18,313.5768
2021/4/19,2169.5544
2021/4/20,2295.1926
2021/4/21,2446.2156
2021/4/22,2572.3908
2021/4/23,2886.8256
2021/4/24,2908.9584
2021/4/25,3033.8748
2021/4/26,190.338
2021/4/27,30.816
2021/4/28,582.84
2021/4/29,783.0552
2021/4/30,818.8536
2021/5/1,366.2784
2021/5/2,835.353
2021/5/3,691.413
2021/5/4,2331.4758
2021/5/5,2361.816
2021/5/6,2908.8348
2021/5/7,3105.7866
2021/5/8,3434.712
2021/5/9,3229.7112
2021/5/10,3779.613
2021/5/11,3215.9346
2021/5/12,4346.727
2021/5/13,2787.2724
2021/5/14,4276.4202
2021/5/15,3720.1152
2021/5/16,3081.9342
2021/5/17,4430.1054
2021/5/18,4607.898
2021/5/19,3132.7812
2021/5/20,1859.184
2021/5/21,4370.61
2021/5/22,3955.8726
2021/5/23,3584.1468
2021/5/24,2282.961
2021/5/25,4434.0744
2021/5/26,4209.1272
2021/5/27,2371.5198
2021/5/28,2819.664
2021/5/29,2519.3508
2021/5/30,3977.661
2021/5/31,3945.9246
2021/6/1,3520.8816
2021/6/2,3151.4172
2021/6/3,2959.0812
2021/6/4,3383.8422
2021/6/5,2841.0336
2021/6/6,2980.2108
2021/6/7,3632.7528
2021/6/8,4047.6012
2021/6/9,4213.101
2021/6/10,4093.8402
2021/6/11,2053.6404
2021/6/12,2735.1744
2021/6/13,2884.3368
2021/6/14,3166.5564
2021/6/15,3701.6442
2021/6/16,4041.5328
2021/6/17,4259.541
2021/6/18,4162.4592
2021/6/19,3016.2156
2021/6/20,2615.166
2021/6/21,4344.792
2021/6/22,3953.0898
2021/6/23,3533.0088
2021/6/24,3216.8424
2021/6/25,2299.3794
2021/6/26,3089.199
2021/6/27,2585.9268
2021/6/28,3943.0728
2021/6/29,4228.0794
2021/6/30,4309.7544
2021/7/1,4150.6608
2021/7/2,4282.2504
2021/7/3,3201.4134
2021/7/4,2738.5206
2021/7/5,4050.0618
2021/7/6,4273.3764
2021/7/7,4080.213
2021/7/8,3906.63
2021/7/9,3090.2652
2021/7/10,3224.703
2021/7/11,3288.942
2021/7/12,3537.0558
2021/7/13,3536.9076
2021/7/14,3712.3236
2021/7/15,3609.987
2021/7/16,2424.3024
2021/7/17,2638.8144
2021/7/18,2950.5978
2021/7/19,3041.3076
2021/7/20,3042.4044
2021/7/21,2932.3992
2021/7/22,2914.5282
2021/7/23,1808.0262
2021/7/24,3116.1894
2021/7/25,3170.424
2021/7/26,3161.5128
2021/7/27,3382.0668
2021/7/28,3195.069
2021/7/29,3136.65
2021/7/30,3148.1988
2021/7/31,1773.3816
2021/8/1,2958.2436
2021/8/2,3147.1008
2021/8/3,3295.4676
2021/8/4,3259.125
2021/8/5,3123.816
2021/8/6,3113.1456
2021/8/7,2805.6348
2021/8/8,2545.6386
2021/8/9,20.712
2021/8/10,3007.1544
2021/8/11,3009.4818
2021/8/12,3057.4902
2021/8/13,1877.9526
2021/8/14,2423.325
2021/8/15,2968.854
2021/8/16,3037.7532
2021/8/17,3189.7338
2021/8/18,3332.4648
2021/8/19,3033.3324
2021/8/20,1835.7948
2021/8/21,2791.2456
2021/8/22,3166.1892
2021/8/23,3233.0586
2021/8/24,3357.2064
2021/8/25,3300.834
2021/8/26,3617.9628
2021/8/27,2867.6274
2021/8/28,3288.4884
2021/8/29,3192.6312
2021/8/30,3287.0472
2021/8/31,3732.4056
