date,kw
2019/5/10,9068.1936
2019/5/11,7487.6061
2019/5/12,7946.8629
2019/5/13,12995.8986
2019/5/14,13443.6651
2019/5/15,14543.8749
2019/5/16,15372.39
2019/5/17,15471.8583
2019/5/18,10688.9616
2019/5/19,10537.8729
2019/5/20,14630.5101
2019/5/21,13168.9473
2019/5/22,12817.9146
2019/5/23,12371.4141
2019/5/24,12723.948
2019/5/25,8578.8672
2019/5/26,8093.8455
2019/5/27,12159.2274
2019/5/28,12989.8464
2019/5/29,11335.2495
2019/5/30,10999.9368
2019/5/31,11546.2107
2019/6/1,9408.8235
2019/6/2,8988.132
2019/6/3,12965.1279
2019/6/4,13564.6347
2019/6/5,13880.5416
2019/6/6,13936.5273
2019/6/7,8181.1092
2019/6/8,9421.1664
2019/6/9,9918.7599
2019/6/10,16212.4479
2019/6/11,13852.8369
2019/6/12,13409.3652
2019/6/13,14116.3215
2019/6/14,8808.7041
2019/6/15,290.172
2019/6/16,5589.9396
2019/6/17,13938.5556
2019/6/18,13535.6577
2019/6/19,13958.898
2019/6/20,14481.273
2019/6/21,15184.7253
2019/6/22,10947.2406
2019/6/23,10137.1893
2019/6/24,13718.0016
2019/6/25,12636.2199
2019/6/26,12944.3304
2019/6/27,14247.1047
2019/6/28,14893.9902
2019/6/29,9815.5278
2019/6/30,9178.6719
2019/7/1,15137.7468
2019/7/2,15400.0065
2019/7/3,13957.386
2019/7/4,14332.785
2019/7/5,14155.6182
2019/7/6,9572.2632
2019/7/7,10007.2794
2019/7/8,14953.5837
2019/7/9,14621.1768
2019/7/10,12616.2558
2019/7/11,13005.3051
2019/7/12,13938.9858
2019/7/13,9342.5913
2019/7/14,9966.867
2019/7/15,13913.8005
2019/7/16,13943.2449
2019/7/17,14323.6809
2019/7/18,13841.2371
2019/7/19,13611.9678
2019/7/20,9512.4864
2019/7/21,8942.9718
2019/7/22,12211.3662
2019/7/23,12163.3566
2019/7/24,11922.9072
2019/7/25,11974.3938
2019/7/26,12930.459
2019/7/27,10011.8184
2019/7/28,8573.736
2019/7/29,12703.5573
2019/7/30,12658.2117
2019/7/31,12227.2917
2019/8/1,9823.1718
2019/8/2,10010.4732
2019/8/3,8413.2231
2019/8/4,7644.6333
2019/8/5,11727.8154
2019/8/6,11999.0466
2019/8/7,12919.0302
2019/8/8,12746.4417
2019/8/9,13374.9033
2019/8/10,10093.7628
2019/8/11,9358.9626
2019/8/12,13200.8019
2019/8/13,13193.9745
2019/8/14,12834.4224
2019/8/15,12417.5223
2019/8/16,12801.9504
2019/8/17,9434.3985
2019/8/18,8681.697
2019/8/19,11845.8837
2019/8/20,12258.2592
2019/8/21,12280.7109
2019/8/22,12167.595
2019/8/23,12436.9419
2019/8/24,9324.2589
2019/8/25,8540.8014
2019/8/26,11386.8372
2019/8/27,12230.5056
2019/8/28,13303.1784
2019/8/29,13969.2966
2019/8/30,13417.7418
2019/8/31,9184.2129
2019/9/1,9173.6145
2019/9/2,12795.7782
2019/9/3,12253.866
2019/9/4,12417.5556
2019/9/5,13077.1536
2019/9/6,13485.9354
2019/9/7,9309.6156
2019/9/8,8857.0548
2019/9/9,15109.8267
2019/9/10,15031.4298
2019/9/11,15122.3715
2019/9/12,14625.9357
2019/9/13,7436.4618
2019/9/14,8163.3735
2019/9/15,8908.6731
2019/9/16,14182.2717
2019/9/17,13876.5753
2019/9/18,14763.3315
2019/9/19,14055.6546
2019/9/20,12357.879
2019/9/21,8105.9778
2019/9/22,7435.5228
2019/9/23,11554.4244
2019/9/24,11844.4641
2019/9/25,11962.1007
2019/9/26,12513.3699
2019/9/27,12083.2839
2019/9/28,9302.2683
2019/9/29,12088.878
2019/9/30,11439.8061
2019/10/1,6923.7417
2019/10/2,7242.0033
2019/10/3,7465.2792
2019/10/4,7520.5485
2019/10/5,8099.7249
2019/10/6,7893.4752
2019/10/7,8133.1413
2019/10/8,12582.2526
2019/10/9,11546.8035
2019/10/10,12185.082
2019/10/11,12883.6179
2019/10/12,12892.7982
2019/10/13,7772.6058
2019/10/14,11615.3631
2019/10/15,10784.1555
2019/10/16,10381.3911
2019/10/17,10153.8756
2019/10/18,9318.309
2019/10/19,7217.3691
2019/10/20,7339.0017
2019/10/21,10791.6147
2019/10/22,10892.0517
2019/10/23,11129.7222
2019/10/24,10396.5147
2019/10/25,10162.3869
2019/10/26,7699.2066
2019/10/27,7172.7663
2019/10/28,8522.6814
2019/10/29,8013.6687
2019/10/30,8265.0843
2019/10/31,8114.571
2019/11/1,9480.8934
2019/11/2,7850.7486
2019/11/3,7928.658
2019/11/4,9209.6121
2019/11/5,8384.8635
2019/11/6,8715.0459
2019/11/7,8221.479
2019/11/8,7865.7894
2019/11/9,6328.3593
2019/11/10,5842.6575
2019/11/11,7622.8146
2019/11/12,8183.382
2019/11/13,8508.7224
2019/11/14,8078.9439
2019/11/15,8311.9479
2019/11/16,6422.6946
2019/11/17,6681.636
2019/11/18,8783.5539
2019/11/19,7567.323
2019/11/20,7716.9636
2019/11/21,7814.0037
2019/11/22,7555.4007
2019/11/23,5876.7969
2019/11/24,5723.0268
2019/11/25,7912.0797
2019/11/26,7422.1839
2019/11/27,7826.0712
2019/11/28,7832.829
2019/11/29,7922.3112
2019/11/30,5708.0607
2019/12/1,5681.8497
2019/12/2,7995.1737
2019/12/3,8090.3424
2019/12/4,8297.8248
2019/12/5,8245.7619
2019/12/6,7717.2909
2019/12/7,5687.7666
2019/12/8,5731.5228
2019/12/9,7923.4005
2019/12/10,7789.2087
2019/12/11,7773.5007
2019/12/12,7746.2712
2019/12/13,7755.2928
2019/12/14,5829.5904
2019/12/15,5634.8418
2019/12/16,7532.6778
2019/12/17,7722.429
2019/12/18,8210.2152
2019/12/19,7701.1815
2019/12/20,7710.5943
2019/12/21,5800.7805
2019/12/22,5193.1404
2019/12/23,7386.9093
2019/12/24,7360.0422
2019/12/25,7449.0993
2019/12/26,7393.2888
2019/12/27,7555.1172
2019/12/28,5640.8832
2019/12/29,5343.2946
2019/12/30,7067.3793
2019/12/31,7191.5958
2020/1/1,4731.132
2020/1/2,7195.7724
2020/1/3,7289.4192
2020/1/4,5197.5993
2020/1/5,5059.179
2020/1/6,6949.4313
2020/1/7,7036.5657
2020/1/8,7079.4639
2020/1/9,6775.2465
2020/1/10,7034.3013
2020/1/11,4725.5763
2020/1/12,4616.715
2020/1/13,6300.5016
2020/1/14,6215.7882
2020/1/15,6122.5506
2020/1/16,5912.9073
2020/1/17,5945.4471
2020/1/18,3946.6929
2020/1/19,5177.4912
2020/1/20,4843.7715
2020/1/21,4376.7132
2020/1/22,4085.8815
2020/1/23,3436.4331
2020/1/24,2784.2658
2020/1/25,2811.6471
2020/1/26,2852.499
2020/1/27,3155.4441
2020/1/28,3506.1453
2020/1/29,3440.9037
2020/1/30,3293.0178
2020/1/31,3286.4013
2020/2/1,3478.9326
2020/2/2,3370.1106
2020/2/3,3448.7883
2020/2/4,3749.5614
2020/2/5,3591.6717
2020/2/6,3452.8158
2020/2/7,3387.0036
2020/2/8,3175.7412
2020/2/9,3118.2234
2020/2/10,3745.3038
2020/2/11,3663.1278
2020/2/12,3763.1826
2020/2/13,4242.0306
2020/2/14,3665.3385
2020/2/15,4017.5673
2020/2/16,3399.1821
2020/2/17,4216.5291
2020/2/18,3864.3435
2020/2/19,3920.2695
2020/2/20,3753.2607
2020/2/21,3882.4008
2020/2/22,3224.6886
2020/2/23,3271.743
2020/2/24,3888.8274
2020/2/25,3998.9109
2020/2/26,4308.9366
2020/2/27,4179.3858
2020/2/28,4447.1361
2020/2/29,3704.6454
2020/3/1,3540.6432
2020/3/2,4581.0957
2020/3/3,4734.531
2020/3/4,4646.2725
2020/3/5,4714.2255
2020/3/6,4851.5811
2020/3/7,3823.2003
2020/3/8,3982.9533
2020/3/9,5137.809
2020/3/10,4556.1525
2020/3/11,5171.8872
2020/3/12,5203.3755
2020/3/13,5307.4593
2020/3/14,4146.7401
2020/3/15,4029.0606
2020/3/16,5114.5842
2020/3/17,5182.3395
2020/3/18,5412.3612
2020/3/19,5261.8545
2020/3/20,5466.1971
2020/3/21,4688.9241
2020/3/22,4639.0758
2020/3/23,5483.91
2020/3/24,5739.2046
2020/3/25,5741.8584
2020/3/26,5766.6834
2020/3/27,6251.0619
2020/3/28,4550.7339
2020/3/29,4567.3098
2020/3/30,5466.3945
2020/3/31,5699.0202
2020/4/1,5542.8579
2020/4/2,5818.9233
2020/4/3,5613.5184
2020/4/4,4359.6045
2020/4/5,4511.3268
2020/4/6,5247.327
2020/4/7,5633.1756
2020/4/8,5376.933
2020/4/9,5336.8608
2020/4/10,5155.4679
2020/4/11,4890.0303
2020/4/12,4106.4225
2020/4/13,5064.8358
2020/4/14,5514.8355
2020/4/15,5473.9434
2020/4/16,5739.7188
2020/4/17,5705.1744
2020/4/18,4774.8951
2020/4/19,4967.0409
2020/4/20,6962.9655
2020/4/21,7479.7116
2020/4/22,5750.841
2020/4/23,5694.0126
2020/4/24,5432.0715
2020/4/25,4288.9386
2020/4/26,5258.55
2020/4/27,6122.0073
2020/4/28,6550.4274
2020/4/29,6785.8362
2020/4/30,7040.0532
2020/5/1,5459.3328
2020/5/2,6023.9931
2020/5/3,6406.7406
2020/5/4,7366.4085
2020/5/5,7505.2551
2020/5/6,10597.6125
2020/5/7,10896.8526
2020/5/8,11296.5354
2020/5/9,11272.0467
2020/5/10,7382.8008
2020/5/11,11386.9152
2020/5/12,10368.0552
2020/5/13,10943.8818
2020/5/14,10806.6138
2020/5/15,12115.9101
2020/5/16,7712.16
2020/5/17,7467.8991
2020/5/18,10695.9048
2020/5/19,11204.1624
2020/5/20,11980.5132
2020/5/21,12047.7783
2020/5/22,12171.6573
2020/5/23,7248.0126
2020/5/24,7106.4963
2020/5/25,11716.4202
2020/5/26,12607.593
2020/5/27,11101.1355
2020/5/28,10310.0262
2020/5/29,11672.7216
2020/5/30,7049.3538
2020/5/31,7087.1076
2020/6/1,12084.8259
2020/6/2,12133.5348
2020/6/3,11890.6857
2020/6/4,12575.1018
2020/6/5,13163.6736
2020/6/6,7433.4594
2020/6/7,6385.143
2020/6/8,11925.1788
2020/6/9,12451.8993
2020/6/10,11907.5361
2020/6/11,12861.4431
2020/6/12,12710.1237
2020/6/13,8251.4289
2020/6/14,6872.2866
2020/6/15,12708.2034
2020/6/16,12115.3986
2020/6/17,12399.2007
2020/6/18,12299.4768
2020/6/19,12516.6549
2020/6/20,8380.9176
2020/6/21,7678.4967
2020/6/22,13408.1682
2020/6/23,13625.6058
2020/6/24,13538.6973
2020/6/25,6613.1046
2020/6/26,7057.3107
2020/6/27,7823.0952
2020/6/28,13461.6849
2020/6/29,13469.1045
2020/6/30,13652.826
2020/7/1,14687.1156
2020/7/2,13789.2414
2020/7/3,13139.6559
2020/7/4,7438.8486
2020/7/5,7647.0123
2020/7/6,13103.5133
2020/7/7,13263.8034
2020/7/8,13598.7396
2020/7/9,13350.2901
2020/7/10,13661.2626
2020/7/11,8184.2607
2020/7/12,8083.8894
2020/7/13,13798.9575
2020/7/14,14085.1992
2020/7/15,14221.6002
2020/7/16,13244.1499
2020/7/17,13384.1187
2020/7/18,7654.2864
2020/7/19,7346.7159
2020/7/20,12084.9567
2020/7/21,12305.5131
2020/7/22,11650.9599
2020/7/23,11395.1544
2020/7/24,11452.1592
2020/7/25,7597.596
2020/7/26,7250.3208
2020/7/27,11723.3727
2020/7/28,11644.8702
2020/7/29,11916.8946
2020/7/30,11100.2115
2020/7/31,11236.3683
2020/8/1,6526.6293
2020/8/2,5795.5359
2020/8/3,9332.658
2020/8/4,9328.5888
2020/8/5,8928.801
2020/8/6,9379.14
2020/8/7,9996.546
2020/8/8,7096.59
2020/8/9,7049.9787
2020/8/10,11535.6222
2020/8/11,11103.6309
2020/8/12,10670.117
2020/8/13,10422.411
2020/8/14,10399.0026
2020/8/15,6928.0443
2020/8/16,6594.4236
2020/8/17,10331.4201
2020/8/18,10140.0597
2020/8/19,8562.8226
2020/8/20,9857.6121
2020/8/21,10025.6976
2020/8/22,6896.4828
2020/8/23,6824.6355
2020/8/24,11974.0998
2020/8/25,12591.8997
2020/8/26,12194.7036
2020/8/27,11390.37
2020/8/28,12277.4289
2020/8/29,7644.6369
2020/8/30,6929.5458
2020/8/31,12059.4291
2020/9/1,13551.6408
2020/9/2,13073.7252
2020/9/3,13150.7853
2020/9/4,13830.8145
2020/9/5,7293.5535
2020/9/6,7556.9574
2020/9/7,13296.9777
2020/9/8,12767.6517
2020/9/9,11879.8941
2020/9/10,11659.8354
2020/9/11,12727.6959
2020/9/12,7701.1671
2020/9/13,6640.5471
2020/9/14,11841.2808
2020/9/15,11347.4616
2020/9/16,11641.0665
2020/9/17,11750.1765
2020/9/18,11229.6846
2020/9/19,6674.1303
2020/9/20,7205.1777
2020/9/21,11746.3369
2020/9/22,11786.8015
2020/9/23,11927.9643
2020/9/24,9504.1803
2020/9/25,9518.7252
2020/9/26,6855.9963
2020/9/27,7546.3797
2020/9/28,8441.9424
2020/9/29,9715.9638
2020/9/30,9778.0485
2020/10/1,3783.333
2020/10/2,4389.7716
2020/10/3,5037.1611
2020/10/4,5143.2711
2020/10/5,4953.5046
2020/10/6,4423.3836
2020/10/7,4047.48
2020/10/8,4233.9552
2020/10/9,6154.9413
2020/10/10,6505.0884
2020/10/11,5421.0924
2020/10/12,8340.3945
2020/10/13,8105.6112
2020/10/14,8273.0157
2020/10/15,8408.7252
2020/10/16,8411.4753
2020/10/17,4729.3383
2020/10/18,4459.6947
2020/10/19,6288.7665
2020/10/20,6301.8045
2020/10/21,6364.4994
2020/10/22,6044.2185
2020/10/23,5947.0512
2020/10/24,4208.0823
2020/10/25,4220.8365
2020/10/26,7130.8206
2020/10/27,7811.1909
2020/10/28,7737.0948
2020/10/29,6882.5172
2020/10/30,6457.9593
2020/10/31,4717.5861
2020/11/1,4371.3444
2020/11/2,7260.7932
2020/11/3,6251.79
2020/11/4,6544.7499
2020/11/5,6531.7419
2020/11/6,6616.3299
2020/11/7,4473.9891
2020/11/8,4419.8505
2020/11/9,6276.1893
2020/11/10,6334.7385
2020/11/11,5985.4227
2020/11/12,5852.031
2020/11/13,5827.8876
2020/11/14,4131.2628
2020/11/15,3708.0036
2020/11/16,6253.4754
2020/11/17,6531.8559
2020/11/18,7060.0317
2020/11/19,7488.7389
2020/11/20,7596.2616
2020/11/21,5335.9995
2020/11/22,4666.5756
2020/11/23,6114.5166
2020/11/24,5967.2403
2020/11/25,6143.8161
2020/11/26,6313.4922
2020/11/27,5771.8707
2020/11/28,3984.7101
2020/11/29,3471.2412
2020/11/30,5713.0725
2020/12/1,5769.2364
2020/12/2,5884.3497
2020/12/3,5702.4363
2020/12/4,6048.6051
2020/12/5,3941.2617
2020/12/6,3691.7001
2020/12/7,5726.0922
2020/12/8,5973.42
2020/12/9,6139.4178
2020/12/10,5809.0164
2020/12/11,5600.4954
2020/12/12,3649.3623
2020/12/13,3483.9357
2020/12/14,6007.1628
2020/12/15,6539.3859
2020/12/16,7254.168
2020/12/17,7269.4188
2020/12/18,7222.3728
2020/12/19,4222.2873
2020/12/20,3879.2196
2020/12/21,6928.1397
2020/12/22,6481.9194
2020/12/23,6163.1967
2020/12/24,5730.2451
2020/12/25,5984.0118
2020/12/26,4066.4472
2020/12/27,3536.7057
2020/12/28,5352.9993
2020/12/29,5533.7307
2020/12/30,5801.313
2020/12/31,6536.6316
2021/1/1,3436.29
2021/1/2,3662.6709
2021/1/3,3879.681
2021/1/4,5913.6075
2021/1/5,5745.5322
2021/1/6,5860.8228
2021/1/7,6082.7592
2021/1/8,7460.0724
2021/1/9,4508.2074
2021/1/10,4107.5724
2021/1/11,7802.0478
2021/1/12,7537.1952
2021/1/13,7307.1804
2021/1/14,6621.2436
2021/1/15,6118.1142
2021/1/16,3523.4994
2021/1/17,3553.8714
2021/1/18,5962.8714
2021/1/19,5539.0524
2021/1/20,5479.8156
2021/1/21,5095.7706
2021/1/22,5153.9388
2021/1/23,3031.254
2021/1/24,3026.748
2021/1/25,4202.8932
2021/1/27,4219.2222
2021/1/28,4356.4356
2021/1/29,4301.4114
2021/1/30,2771.7474
2021/1/31,2627.5086
2021/2/1,3731.8098
2021/2/2,3704.574
2021/2/3,3487.8264
2021/2/4,3536.0052
2021/2/5,3483.5316
2021/2/6,2502.6474
2021/2/7,3250.0632
2021/2/8,3125.994
2021/2/9,3207.0264
2021/2/10,3063.6228
2021/2/11,2075.2824
2021/2/12,2062.4298
2021/2/13,2089.4286
2021/2/14,2070.3846
2021/2/15,2164.1874
2021/2/16,2184.927
2021/2/17,2431.8798
2021/2/18,3144.2706
2021/2/19,3188.598
2021/2/20,3284.9046
2021/2/21,2872.4388
2021/2/22,4135.1562
2021/2/23,4552.7136
2021/2/24,4779.8718
2021/2/25,5184.8322
2021/2/26,4960.8258
2021/2/27,3164.2176
2021/2/28,3259.5486
2021/3/1,5197.6902
2021/3/2,5286.9768
2021/3/3,5356.4022
2021/3/4,5607.9762
2021/3/5,5580.2268
2021/3/6,3814.7664
2021/3/7,3595.9152
2021/3/8,5398.1208
2021/3/9,5544.1176
2021/3/10,5419.0332
2021/3/11,5294.3946
2021/3/12,5461.3242
2021/3/13,3671.1834
2021/3/14,3552.4998
2021/3/15,5458.8882
2021/3/16,5717.5506
2021/3/17,5886.6762
2021/3/18,6170.0874
2021/3/19,6326.9154
2021/3/20,4390.335
2021/3/21,3592.0782
2021/3/22,5425.344
2021/3/23,5557.2924
2021/3/24,5627.2176
2021/3/25,5490.9828
2021/3/26,5473.8648
2021/3/27,3974.568
2021/3/28,4144.6872
2021/3/29,6757.6482
2021/3/30,7608.7986
2021/3/31,7312.2738
2021/4/1,7616.9124
2021/4/2,7705.0266
2021/4/3,4168.0218
2021/4/4,3090.2088
2021/4/5,3454.5834
2021/4/6,6024.2208
2021/4/7,6178.8378
2021/4/8,6118.8924
2021/4/9,5747.598
2021/4/10,3729.4068
2021/4/11,3783.735
2021/4/12,6529.0026
2021/4/13,7069.077
2021/4/14,7421.5434
2021/4/15,6943.5594
2021/4/16,6720.309
2021/4/17,4063.908
2021/4/18,3873.5592
2021/4/19,5908.9122
2021/4/20,5934.1182
2021/4/21,6327.6006
2021/4/22,6942.9246
2021/4/23,8139.936
2021/4/24,5201.8404
2021/4/25,8153.4288
2021/4/26,4100.1372
2021/4/27,6086.6418
2021/4/28,6008.0826
2021/4/29,5460.3222
2021/4/30,5590.4778
2021/5/1,3747.906
2021/5/2,4108.581
2021/5/3,3701.5236
2021/5/4,4382.1156
2021/5/5,4855.1232
2021/5/6,7912.257
2021/5/7,8934.879
2021/5/8,9396.8592
2021/5/9,5698.4442
2021/5/10,10196.6808
2021/5/11,10809.1194
2021/5/12,11175.8604
2021/5/13,11332.95
2021/5/14,12075.4146
2021/5/15,7609.1538
2021/5/16,7169.0502
2021/5/17,12660.21
2021/5/18,11623.7082
2021/5/19,11805.714
2021/5/20,11591.7516
2021/5/21,11946.8616
2021/5/22,6990.8766
2021/5/23,7129.824
2021/5/24,11860.719
2021/5/25,11256.5652
2021/5/26,10976.25
2021/5/27,11335.1172
2021/5/28,11533.0524
2021/5/29,7747.1094
2021/5/30,7409.9616
2021/5/31,11005.353
2021/6/1,9729.1236
2021/6/2,9326.973
2021/6/3,10947.9462
2021/6/4,9708.9966
2021/6/5,5619.9492
2021/6/6,5558.2398
2021/6/7,10044.873
2021/6/8,10288.6014
2021/6/9,10644.8982
2021/6/10,10581.8172
2021/6/11,10462.3956
2021/6/12,5803.725
2021/6/13,5572.9056
2021/6/14,5300.3424
2021/6/15,10710.2982
2021/6/16,11273.4804
2021/6/17,11244.522
2021/6/18,11667.4236
2021/6/19,7590.627
2021/6/20,6774.8634
2021/6/21,11704.3074
2021/6/22,9871.7322
2021/6/23,10201.1442
2021/6/24,9492.3576
2021/6/25,10253.6238
2021/6/26,6285.7626
2021/6/27,6422.0154
2021/6/28,11633.283
2021/6/29,10836.5322
2021/6/30,11490.5352
2021/7/1,11209.7382
2021/7/2,11703.1548
2021/7/3,6074.0304
2021/7/4,6141.4194
2021/7/5,11092.8186
2021/7/6,11166.7932
2021/7/7,10922.1732
2021/7/8,10895.7732
2021/7/9,10499.9094
2021/7/10,6388.9302
2021/7/11,6094.518
2021/7/12,10711.3038
2021/7/13,10260.3066
2021/7/14,10075.0452
2021/7/15,9631.047
2021/7/16,9189.405
2021/7/17,5590.1178
2021/7/18,5486.2368
2021/7/19,8610.8988
2021/7/20,8262.9582
2021/7/21,8659.017
2021/7/22,8857.2816
2021/7/23,9053.724
2021/7/24,6484.3338
2021/7/25,6325.5258
2021/7/26,9210.5952
2021/7/27,9424.9914
2021/7/28,9276.7578
2021/7/29,9234.5556
2021/7/30,8765.238
2021/7/31,5805.3126
2021/8/1,5893.4772
2021/8/2,8685.6828
2021/8/3,8984.5554
2021/8/4,8625.8766
2021/8/5,8150.199
2021/8/6,8308.1052
2021/8/7,5543.205
2021/8/8,5617.0092
2021/8/9,8925.3228
2021/8/10,7893.4668
2021/8/11,7762.2576
2021/8/12,8650.2822
2021/8/13,8724.1878
2021/8/14,5317.1646
2021/8/15,4928.8422
2021/8/16,8863.677
2021/8/17,9010.0578
2021/8/18,9245.5038
2021/8/19,8562.4614
2021/8/20,8503.5732
2021/8/21,5820.4116
2021/8/22,5809.5474
2021/8/23,9494.697
2021/8/24,9605.7618
2021/8/25,10431.0072
2021/8/26,10325.4246
2021/8/27,10332.7482
2021/8/28,6337.3656
2021/8/29,6509.8032
2021/8/30,10606.9374
2021/8/31,10329.5676
